Message Log File Created
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: 懷疑個音質係連綫問題搞到咁
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 你變了
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 以前你會棒我場
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: vibe下整個ping出黎試下
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 依家我都會
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: ez
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: !load ping
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: !ping
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 我main ad
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: !loop
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: No
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 因為我唔食
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=O3oHNB7SLL8
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: y
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: weak
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: Me唔食刺身
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: ？
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: ？
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: ？
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 果然係小朋友
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😛
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 我由細食到大
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 😡🫵🏻
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 正
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 我食刺身會想嘔
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_2:1393094958847627294>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 嘔落你到
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 小朋友請你飲nine nine😂🫵
Member ID: 798470677048459294, Member Name: 4gotten_27, Channel ID: 1392743838959009813, Message: <@842356691252936704> 你有朋友坐一台
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 壽司郎淨係食熟食嗎
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: Ys 或者蟹籽蝦蟹嗰啲
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: 我會食三文魚架‼️
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 小朋友2號<@842356691252936704>
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: 頂
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 係咪請
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 飲99
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 想同大家食壽司郎
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 晏估估
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: Baby請
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 我紅蝶戰士
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 打新代歌都要婊 <:bocchi_3:1393084323116355704>
Member ID: 842356691252936704, Member Name: ano_1021, Channel ID: 1392743838959009813, Message: ~~壽司郎會叫蛋 三文魚 粟米 同烏冬~~
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 其實不太好
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 因為人多好難坐
Member ID: 798470677048459294, Member Name: 4gotten_27, Channel ID: 1392743838959009813, Message: 小朋友二號 <@842356691252936704>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 我三文魚殺手
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: +1
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 小朋友😂🫵
Member ID: 798470677048459294, Member Name: 4gotten_27, Channel ID: 1392743838959009813, Message: 成台三文魚
Member ID: 798470677048459294, Member Name: 4gotten_27, Channel ID: 1392743838959009813, Message: 😂
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 等有3件三文魚再講
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 除咗三文魚
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 啱啱喺金鐘站轉車有班人拗緊食咩好
某「再嘈食帝王水產dllm」
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 唔係都唔係好想去
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 難繃
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 都係 但你請我就冇問題
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 而家厚切
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 唔請wor
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: hehe
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 😂🫵
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 其實係
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 壽司郎人多好難坐
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 真
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 壽司郎好難有黐埋一齊嘅枱
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 變咗大家打散廠
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 大家坐我大脾餵我食
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 🤓
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 邊個想坐baby大髀開放報名
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: !reload drinkwater
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 自己約 邊度可以下下坐14 15條友
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: <:anon_4:1398982733367349328>
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 大脾疊大脾
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 我要坐左大髀
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我要坐baby中間
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=tQeIM46HrGM&list=PLZ_ehkJptLDg7oq2NoE-JJ85LsqGpZwsh
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 應該未必次次都約到咁多人掛
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 少人嗰陣可以搵下其他地方
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 真
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 可能更多
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 我已經靜雞雞約咗Baby
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 咁都要問咗有冇人要Join先
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 大家可以散場
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 咁恐怖
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:486:1393059109368107008>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 隻揪😭
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 你兩個偷情😡
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: 個bot load 唔起songlist<:1_anon1_1:1360248640307859608>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 你兩個偷情😡
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 你兩個偷情😡
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 你兩個偷情😡
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: Ofc
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 講到你捉姦你憑咩judge 我地😡🫵
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 到時會萬人響應
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=KeC0EZ_szJM
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !join
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=KeC0EZ_szJM
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 咁多人，建議約去我心入面
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 咁多人，建議約去baby心入面
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=S8pX7bL1svE
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 咁多人，建議約去baby心入面
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392748628992331866, Message: !play https://www.youtube.com/watch?v=rbCDRfuskKA
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 你嘅心冇咁多位 我要你嘅屁屁就得
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392736082168250459, Message: 今晚打機？
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 有好多位
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392736082168250459, Message: 今晚幾點打
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: vibe 完音質好左少少<:1_anon1_1:1360248640307859608>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 花心baby
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1393517373474209902, Message: AI萬歲
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 你嘅心冇咁多位 我要你嘅背頸就得
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 花心baby
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 自從分左手，我個心碎左好多片，但係專一無變，每片都好專一
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 自從分左手，我個心碎左好多片，但係專一無變，每片都好專一
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392895662793818152, Message: 求啲架仔唔好再追，病咗都要陪佢哋打
Member ID: 312243816197390336, Member Name: grey.1229, Channel ID: 1392743838959009813, Message: 你交留位費就俾一個位你
